eventName,eventVenue,eventContent,startDate,endDate,startTime,endTime,eventOrganization,eventHost,phoneNumber,baseDate,code,providName
신춘음악회,군산예술의전당 대공연장,콘서트,2018&03&17,2018-03-17,17:00,20-00,군산예술의전당,전라북도 군산시청,"063,454,5535",2021-09-01,4670000,전라북도 군산시
도립국악원,군산예술의전당 대공연장,국악,2018-04-28,2018-04-28,15:00,17:00,군산예술의전당,전라북도 군산시청,063-454-5535,2021-09-01,4670000,전라북도 군산시
피아니스트 백건우 독주회,군산예술의전당 대공연장,클래식,2018-05-01,2018-05-01,19:30,21:00,군산예술의전당,전라북도 군산시청,063-454-5535,2021-09-01,4670000,전라북도 군산시
"시립예술단 합동공연(민우혁,유지)",군산예술의전당 대공연장,다원예술,2018-05-03,2018-05-03,19:30,21:00,군산예술의전당,전라북도 군산시청,063-454-5535,2021-09-01,4670000,전라북도 군산시
모여라 딩동댕,군산예술의전당 대공연장,다원예술,2018-05-16,2018-05-16,14:00,21:00,군산예술의전당,전라북도 군산시청,063-454-5535,2021-09-01,4670000,전라북도 군산시
성악교실 발표회,금산다락원 생명의집,금산다락원 예술단 정기공연,2019-10-22,2019-10-22,19:00,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
미니특공대-X,금산다락원 생명의집,금산군 어린이를 위한 TV인기 캐릭터 공연,2019-11-06,2019-11-06,10:40,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
교양악기 음악발표회,금산다락원 생명의집,금산다락원 예술단 정기공연,2019-11-19,2019-11-19,19:00,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
"문예회관과 함께하는 방방곡곡 문화공감 사업국공립예술단체, 시아와친구들트레저헌터즈",한마음회관 대공연장,창작뮤지컬,2019-05-22,2019-05-22,19:30,20:30,울릉군,한국문화예술회관연합회,054-790-6425,2020-12-31,5260000,경상북도 울릉군
"문예회관과 함께하는 방방곡곡 문화공감 사업민간예술단체, 뮤지컬넌센스",한마음회관 대공연장,뮤지컬코미디,2019-06-26,2019-06-26,19:30,21:30,울릉군,한국문화예술회관연합회,054-790-6425,2020-12-31,5260000,경상북도 울릉군
"문예회관과 함께하는 방방곡곡 문화공감 사업민간예술단체, 춤극 죽음도 갈라놓지 못한 사랑",한마음회관 대공연장,춤극,2019-07-25,2019-07-25,19:30,20:50,울릉군,한국문화예술회관연합회,054-790-6425,2020-12-31,5260000,경상북도 울릉군
"문예회관과 함께하는 방방곡곡 문화공감 사업민간예술단체, 두드려라맥베스",한마음회관 대공연장,연극,2019-10-17,2019-10-17,19:30,21:00,울릉군,한국문화예술회관연합회,054-790-6425,2020-12-31,5260000,경상북도 울릉군
"문예회관과 함께하는 방방곡곡 문화공감 사업민간예술단체, 잠자는숲속의 미녀",한마음회관 대공연장,발레,2019-10-30,2019-10-30,19:30,20:45,서울시티발레단,한국문화예술회관연합회,054-790-6425,2020-12-31,5260000,경상북도 울릉군
서귀포예술단 2019 신년음악회,서귀포예술의전당 대극장,콘서트,2019-01-31,2019-01-31,19:30,21:30,서귀포시문화예술과,서귀포시문화예술과,064-760-2494,2020-06-30,6520000,제주특별자치도 서귀포시
서귀포청소년오케스트라 제8회 정기연주회,서귀포예술의전당 대극장,클래식,2019-02-17,2019-02-17,19:30,21:30,서귀포청소년오케스트라,서귀포시,064-760-2486,2020-06-30,6520000,제주특별자치도 서귀포시
시립교향악단 창원방문의해축하공연,성산아트홀대극장,창원방문의해축하공연,2018-01-16,2018-01-16,19:30,21:30,시립예술단,창원시,055-299-5832,2020-07-14,5670000,경상남도 창원시
시립교향악단 시민안전음악회,성산아트홀대극장,시민안전음악회,2018-01-23,2018-01-23,19:30,21:30,시립예술단,창원시,055-299-5832,2020-07-14,5670000,경상남도 창원시
시립교향악단 제308회정기연주회,3.15 아트센터대극장,교향악단 정기공연,2018-02-02,2018-02-02,19:30,21:30,시립예술단,창원시,055-299-5832,2020-07-14,5670000,경상남도 창원시
통영예술제,통영시 일원(남망산 공원 등),통영예술제 개최 및 특설무대설치,2021-10-08,2021-10-11,09:00,18:00,(사)한국예총통영지회,통영시,055-645-9975,2021-09-02,5330000,경상남도 통영시
전혁림 예술제,전혁림미술관,미술전시,2021-10-08,2021-10-17,09:00,18:00,전혁림예술제운영위원회,통영시,055-645-7349,2021-09-02,5330000,경상남도 통영시
바람이 불어오는 곳,성주문화예술회관 대공연장 무대,뮤지컬,2019-07-06,2019-07-06,19:30,21:00,"성주문화예술회관, LP STORY","성주군, 한국문화예술위원회",054-933-6912,2020-07-17,5210000,경상북도 성주군
조성모김현정홍경민 콘서트,성주문화예술회관 대공연장 무대,콘서트,2019-07-20,2019-07-20,19:30,21:00,성주문화예술회관,성주군,054-933-6912,2020-07-17,5210000,경상북도 성주군
이은결 Beyond magic,성주문화예술회관 대공연장 무대,공연,2019-07-27,2019-07-27,19:30,21:00,성주문화예술회관,성주군,054-933-6912,2020-07-17,5210000,경상북도 성주군
퍼니밴드 싱싱싱 콘서트,성주문화예술회관 대공연장 무대,마술공연,2019-08-03,2019-08-03,19:30,21:00,성주문화예술회관,성주군,054-933-6912,2020-07-17,5210000,경상북도 성주군
가족 무용극<미소랑 꿈마을>,성주문화예술회관 대공연장 무대,무용극,2019-08-10,2019-08-10,19:30,21:00,"성주문화예술회관, 경상북도 도립무용단","성주군, 경상북도",054-933-6912,2020-07-17,5210000,경상북도 성주군
마당놀이<효녀 심청전>,성주문화예술회관 대공연장 무대,공연,2019-09-07,2019-09-07,19:30,21:00,"성주문화예술회관, 아름다운 우리문화","성주군, 한국문화예술위원회",054-933-6912,2020-07-17,5210000,경상북도 성주군
달콤한 작은 음악회,성주문화예술회관 대공연장 무대,공연,2019-09-27,2019-09-27,19:30,21:00,"성주문화예술회관, 한국문화예술회관연합회","성주군, 문화체육관광부",054-933-6912,2020-07-17,5210000,경상북도 성주군
달콤한 작은 음악회,성주문화예술회관 대공연장 무대,공연,2019-09-28,2019-09-28,19:30,21:00,"성주문화예술회관, 한국문화예술회관연합회","성주군, 문화체육관광부",054-933-6912,2020-07-17,5210000,경상북도 성주군
뮤지컬<넌센스>,성주문화예술회관 대공연장 무대,뮤지컬,2019-10-12,2019-10-12,19:30,21:00,성주문화예술회관,성주군,054-933-6912,2020-07-17,5210000,경상북도 성주군
음악회<10월에 오페라 뮤지컬 데이트>,성주문화예술회관 대공연장 무대,오페라,2019-10-18,2019-10-18,19:30,21:00,"성주문화예술회관, 로얄오페라단",성주군,054-933-6912,2020-07-17,5210000,경상북도 성주군
연극<별이네 헤어살롱>,성주문화예술회관 대공연장 무대,연극,2019-11-01,2019-11-02,19:30,21:00,성주문화예술회관,성주군,054-933-6912,2020-07-17,5210000,경상북도 성주군
연극<뷰티풀 라이프>,성주문화예술회관 대공연장 무대,연극,2019-11-08,2019-11-09,19:30,21:00,성주문화예술회관,성주군,054-933-6912,2020-07-17,5210000,경상북도 성주군
연극<망원동 브라더스>,성주문화예술회관 대공연장 무대,연극,2019-11-15,2019-11-16,19:30,21:00,"성주문화예술회관, 씨어터오컴퍼니","성주군, 한국문화예술위원회",054-933-6912,2020-07-17,5210000,경상북도 성주군
달콤한 작은 음악회,성주문화예술회관 대공연장 무대,공연,2019&11&29,2019-11-29,19:30,21-00,"성주문화예술회관, 한국문화예술회관연합회","성주군, 문화체육관광부","054,933,6912",2020-07-17,5210000,경상북도 성주군
달콤한 작은 음악회,성주문화예술회관 대공연장 무대,공연,2019-11-30,2019-11-30,19:30,21:00,"성주문화예술회관, 한국문화예술회관연합회","성주군, 문화체육관광부",054-933-6912,2020-07-17,5210000,경상북도 성주군
크리스마스 선물 콘서트,성주문화예술회관 대공연장 무대,공연,2019-12-21,2019-12-21,19:30,21:00,성주문화예술회관,성주군,054-933-6912,2020-07-17,5210000,경상북도 성주군
창조지역사업 동아리 한마당,금산다락원 생명의집,금산다락원 예술단 정기공연,2018-12-17,2018-12-17,19:30,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
브라소닛 빅밴드 B.m.k콘서트 공연,금산다락원 생명의집,BMK와 함께하는 브라스 콘서트 공연,2018-12-20,2018-12-20,19:30,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
김동규 어느 멋진 날에 공연,금산다락원 생명의집,성악가 김동규와 팝스오케스트라와 함께하는 신나는 클래식 여행,2019&03&08,2019-03-08,19:30,21-00,금산다락원,"금산군, 금산다락원","041,750,4423",2021-07-08,4550000,충청남도 금산군
사랑&동행음악회,금산다락원 생명의집,"최성수, 신효범 등 1990년대를 대표하는 대중가수의 공연",2019-04-26,2019-04-26,19:30,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
연극 장수상회,금산다락원 생명의집,"신구, 손숙의 애달픈 부부애를 담은 가족극",2019-05-21,2019-05-21,19:30,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
플라잉,금산다락원 생명의집,신나고 다이나믹한 넘버벌 액션 공연,2019-06-21,2019-06-21,19:30,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
샬롯의 거미줄,금산다락원 생명의집,동화를 원작으로한 어린이를 위한 감동 뮤지컬,2019-07-03,2019-07-03,10:30,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
샬롯의 거미줄,금산다락원 생명의집,동화를 원작으로한 어린이를 위한 감동 뮤지컬,2019-07-04,2019-07-04,10:30,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
다락원 예술단 정기연주회,금산다락원 생명의집,금산다락원 예술단 정기공연,2019-07-11,2019-07-11,19:30,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
쇼그맨,금산다락원 생명의집,남자코미디언 5인이 펼치는 웃음 코미디 쇼,2019-07-25,2019-07-25,15:30,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
헨젤과 그레텔,금산다락원 생명의집,그림형제 원작 헨젤과 그레텔의 환상적인 동화 이야기,2019-08-21,2019-08-21,10:30,21:00,한국문화예술회관연합회,"한국문화예술회관연합회, 금산군, 금산다락원",041-750-4424,2021-07-08,4550000,충청남도 금산군
지하철 1호선,금산다락원 생명의집,20세기 말 한국사회의 모습을 사실적으로 표현한 작품,2019-08-30,2019-08-30,19:00,21:00,한국문화예술회관연합회,"한국문화예술회관연합회, 금산군, 금산다락원",041-750-4424,2021-07-08,4550000,충청남도 금산군
스윙,금산다락원 생명의집,경쾌한 재즈음악과 현대무용의 만남,2019-09-10,2019-09-10,14:00,21:00,한국문화예술회관연합회,"한국문화예술회관연합회, 금산군, 금산다락원",041-750-4424,2021-07-08,4550000,충청남도 금산군
행복나눔 콘서트,금산다락원 생명의집,"대중가수, 국악, 클래식 등 군민의 화합을 위한 한마당 공연",2019-10-17,2019-10-17,15:00,21:00,금산다락원,"금산군, 금산다락원",041-750-4423,2021-07-08,4550000,충청남도 금산군
낭만 예술 콘서트,고운홀,대중음악 공연,2021-06-28,2021-06-28,13:30,16:30,최유진,낭만 예술단,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
통일시대 시민교실,고운홀,행사,2021-06-29,2021-06-29,19:00,21:00,김도성,민주평화통일자문회의 부산해운대구협의회,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
베토벤 탄생 250주년 기념 현악사중주 연주 시리즈1,고운홀,현악 4중주 연주회,2021-07-01,2021-07-01,19:30,20:30,정진경,에델현악사중주단,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
제3회 보네르 성악발표회,고운홀,성악 발표회,2021-07-03,2021-07-03,17:00,18:50,김상효,보네르,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
코로나19 극복을 위한 위문 공연,고운홀,대중음악 공연,2021-07-04,2021-07-04,13:30,16:40,유화숙,소리빛 예술단,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
신라대학교 음악 영재 아카데미 연주회,고운홀,"피아노, 성악 공연",2021-07-10,2021-07-10,15:00,16:00,신라대학교 평생교육원 박환희,신라대학교 음악영재아카데미,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
벨라 중창단 발표회,고운홀,성악 발표회,2021-07-12,2021-07-12,15:00,16:30,신정순,벨라 중창단,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
부산음악포럼 창립 제16주년 기념 음악회,고운홀,성악 연주회,2021-07-17,2021-07-17,17:00,19:00,부산음악포럼 한성권,부산음악포럼,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
상록회 부산 연합회 창립 2주년 기념 공연,고운홀,대중음악 공연,2021-07-18,2021-07-18,14:00,16:40,(사)상록회,(사)상록회 부산 연합회,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
peniel Bella Voce Concert,고운홀,성악 연주회,2021-07-20,2021-07-20,19:00,20:30,안가연,안가연,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
미스홍과 친구들,고운홀,jazz 공연,2021-07-24,2021-07-24,19:00,20:30,홍성용,홍성용,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
시 연극 영상 촬영,고운홀,시 연극 공연,2021-07-26,2021-07-26,18:30,21:30,시가익는마을 박영진,시가익는마을 박영진,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
베토벤 탄생 250주년 기념 현악사중주 연주 시리즈2,고운홀,현악 4중주 연주회,2021-08-05,2021-08-05,19:30,20:30,정진경,에델현악사중주단,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
김시하 플루트 리사이틀,고운홀,플루트 공연,2021-08-06,2021-08-06,20:00,21:10,김시하,김시하,051-749-7664,2021-09-23,3330000,부산광역시 해운대구
