,collectiondb,creator,description,extent,language,regdate,rights,title
795,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,<초등학생이 만나야 할 민주 사회 이야기> 연재 아홉 번째 책이다. 평화가 필요한 이유와 그것을 보호하는 방법에 대해 아이들이 생각하게하는 이야기가 포함되어 있습니다.,104,Kor,2013-04-05T00:00:00+09:00,김경선,평화롭다는 것
796,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"초 · 중학생을위한 진로 및 적성 개발 가이드로 비즈니스, 의학, 교사, 사회, 자연, 인문학 분야의 다양한 직업을 소개합니다. 직업에 대한 지식을 넓히고 궁극적으로 아이들이 꿈을 실현하도록 도와줌으로써 경력 성숙도를 높입니다.",80,Kor,2013-03-29T00:00:00+09:00,와이즈멘토,적성과 진로를 짚어주는 직업 교과서(1-5)
797,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,역사의 모든 중요한 장면에 나타나는 기후 이야기를 들려주고 기후가 인류 역사에 어떤 영향을 미쳤는지 조사합니다. 저자들은 과거의 기후 변동이 오늘날 비정상적인 기후를 일으키는 지구 온난화의 원인과 해답을 제공 할 수 있다고 말합니다.,168,Kor,2013-04-01T00:00:00+09:00,피터 크리스티/신인수,세계 최초 제국은 왜 몰락했을까?
798,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,이 책은 우리 식탁에서 늘 보았던 친숙한 야채와 과일을 쉽게 재배하는 방법과 맛있게 요리하는 방법을 소개합니다. 아이들이 생명체의 생명력과 자연의 건강을 깨닫고 음식의 중요성을 느끼도록 도와줍니다.,80,Kor,2013-03-29T00:00:00+09:00,DK편집부,꼬마농부의 맛있는 텃밭
799,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,자폐증을 안고 태어난 21 세 아들 데이비드가 조금씩 세상을 향해 나아가는 모습을 어머니의 시선에서 그린 에세이. 그것은 David가 홀로 서기 위해 준비하는 동안 일어나는 다양한 사건과 시간이 지남에 따라 주변 사람들이 어떻게 변하는 지 보여줍니다.,336,Kor,2013-04-02T00:00:00+09:00,글렌 핀란드/한유주,다음 정거장
800,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"어린이 수준에서 소비가 지구 환경에 어떤 영향을 미치는지, 더 적게 사면 세상이 어떻게 변할지에 대해 이야기하십시오. 더 많은 것을 사기 위해 더 많이 일하는 현대인의 역설을 살펴보고, 상호 교환 가능하고 공유되는 공유 경제를 실천하는 사람들과 함께 사는 다양한 방식을 소개합니다.",72,Kor,2017-06-27T00:00:00+09:00,미셸 멀더/현혜진 ,어떻게 소비해야 모두가 행복할까?
801,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"그는 시화호에 사는 갈매기의 치열한 삶을 영상으로 녹화하고 집필했다. 작가의 따뜻한 마음과 창의적인 상상력에 작가의 따뜻한 마음과 창의적인 상상력이 더해져 '우리에게 가장 중요한 것, 자연과 공존하는 삶'에 대한 메시지를 전한다. 어린이와 어른 모두 읽을 가치가있는 책이다.",192,Kor,2017-05-24T00:00:00+09:00,신동만 ,쇠제비갈매기의 꿈
802,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"인문학 학자, 교수, 청소년 커리어 멘토, 작가 등 다양한 직업에서 일하는 성인들이 청소년들에게 자신의 자아와 진로를 탐구하는 방법에 대해 공개적으로 이야기했습니다. 6 번의 직업을 바꾸고 6 번의 새로운 삶을 영위하여 미래를 준비하는 젊은이들을 가르칩니다.",348,Kor,2017-06-09T00:00:00+09:00,이의용 외 ,청소년을 위한 진로인문학
803,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,독서를 좋아하는 남작이 있었다. 그러나 어느 날 전쟁이 지상에서 발발했습니다. 남작은 숙고했다. 너무 무겁고 맞으면 가장 고통스러운 것은 무엇일까요? 남작은 도서관에서 책을 꺼내 땅에 쏘았습니다. 그러다 적군 병사들이 책을 읽으면서 싸울 의욕을 잃고 재미있는 이야기 그림책이었습니다.,34,Kor,2017-07-10T00:00:00+09:00,"질 바움 글, 디에리 드되 그림/정지숙 ",책으로 전쟁을 멈춘 남작
804,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,어린 소년의 눈으로 북한의 현실을 드러내는이 소설은 탈북자 작가의 소란스러운 자전적 상황을 바탕으로한다. 저자는 북한의 현실을 알리고 탈북자들을 구출하기 위해 전 세계에서 강연을하고있다. 이 책은 작가의 진지한 노력의 결과이기도하다.,312,Kor,2017-06-01T00:00:00+09:00,이성주 ,거리 소년의 신발 
805,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"볼리비아는 ""마약과의 전쟁""을 선포 한 미국으로부터 돈을 받고 농부들의 코카 밭을 파괴합니다. 코카인을 만드는 나쁜 사람들보다 코카인을 찾는 것이 더 쉽기 때문입니다. 디에고와 코 카렐로가 비명을 지르며 함께 싸워 훔친 코카 잎과 재배 할 권리를 되 찾습니다.",204,Kor,2017-06-20T00:00:00+09:00,데보라 엘리스/윤정숙 ,"택시 소년, 지지 않는 잎"
806,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"그의 아버지가 한국 통신 사장으로 임명되었을 때 그는 ""자치 장교""의 자격으로 일본을 방문한 홍경 해가 쓴 '수사 일록'이라는 여행 문장을 썼다. 한양에서 영천, 부산, 쓰시마, 아이 노 시마, 시모노세키, 오사카, 교토, 하코네에서에도 (도쿄)까지의 여정이 생생하게 담겨 있습니다.",236,Kor,2017-07-20T00:00:00+09:00,홍경해/허경진 편역 ,나는 조선의 가장 어린 여행 작가 
807,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"각 분야의 전문가 28 명이 모여 청소년들에게 전하고 싶은 이야기를 정리했습니다. 1 권은 '연구', 미래 사회, 그리스와 로마 신화, 청년 매춘 등으로 시작됩니다. 2 권은 'I am', 'Gender', 위대한 남성의 삶, 우리의 역사, 생명 윤리 문제를 주제로 시작됩니다. 등 다양한 주제를 다룹니다.",각권 268 ,Kor,2017-04-30T00:00:00+09:00,김고연주 외 ,"21세기 청소년 인문학 (1, 2)"
808,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"전염병이 종교 개혁의 시작 인 이유는 무엇이며, 상대성 이론, 20 세기 최대 과학 혁명, 끔찍한 전쟁 사이의 연관성은 무엇입니까? 시대별로 인류 역사에 영향을 미친 사건을 살펴봄으로써 관련된 사람들과 사건 사이의 인과 관계를 면밀히 추적합니다. 독자가 이해할 수 있도록 138 억 년의 타임 라인이 포함되어 있습니다.",368,Kor,2017-06-26T00:00:00+09:00,"이언 크로프턴, 제러미 블랙/이정민",빅뱅에서 인류의 미래까지 빅 히스토리
809,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"의미있는 사회 변화를 달성하기 위해 따로 떼어 놓은 52 명의 청년 활동가의 정직하고 명백한 성공 사례의 논픽션 모음입니다. 깨끗한 물로 우물을 짓고 공을 가지고 놀 수있는 놀이터, 마을 벽에 벽화를 그리는 등 작지만 의미있는 일을 찾고 실천하는 젊은이들의 이야기.",312,Kor,2017-07-25T00:00:00+09:00,존 슐림/정태영 ,세상을 바꿀 용기
810,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"저자는 한국 과학 기술 연구원 (KIST)에서 10 년간 배운 지식과 대학에서 학생들을 가르친 경험을 바탕으로 과학의 역사, 현재, 미래를 탐구한다. ""과학 혁명의 역사"", ""30 년 후 지구는 어떻게 보일까요?""라는 다섯 부분으로 구성됩니다. ""생명 설계"" ""제 2의 기계 혁명""및 ""우리를위한 과학이란?""",220,Kor,2017-07-24T00:00:00+09:00,박재환 ,이 정도는 알아야 하는 최소한의 과학
811,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"마마 보이 고등학생, 영화 감독을 꿈꾸는 시네마 키드, 가출 청소년, 학교 폭력으로 인한 우울증과 불안 장애를 앓고있는 청소년을 시작으로 다양한 남학생과 여학생이 등장하는 단편 청년 소설 모음집 그리고 성적 압력. 내적 갈등을 겪으면서 자신이 몰랐던 상처를 발견하고 치유한다.",200,Kor,2017-07-17T00:00:00+09:00,문부일,굿바이 내비
812,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,10 대들에게 스스로 걱정을 관리하는 방법을 가르친다. 책의 연사 인 15 세 케이시는 4 학년까지 걱정과 불안으로 친구의 생일 파티에 갈 수 없다. 프레젠테이션 전에.,232,Kor,2017-06-29T00:00:00+09:00,"리드 윌슨, 린 라이언스/한재호 ",걱정을 조절하는 7가지 방법
813,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"독일의 화가이자 만화가 인 작가는 20 세기 초에 멸종 된 새의 슬픈 기억을 그린다. 한때 북미에서 가장 흔했던 새 여행 비둘기들이 무작위로 서식지를 사냥하고 파괴하고 결국 단 하나의 ""마사""로 완전히 사라 졌다는 이야기가 펼쳐집니다.",32,Kor,2017-06-23T00:00:00+09:00,아탁/오석균 ,"마사, 마지막 여행비둘기"
814,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"삶에서 중요한 것을 깊숙이 새기는 아름다운 황야에 관한 이야기. 다양한 의인화 된 동물의 장남은 도전과 용기, 책임과 성실, 헌신과 짝사랑, 경쟁과 배신과 같은 서로 다른 가치를 나타내며 청소년들이 삶에서 중요해야 할 가치에 대해 생각하게 만듭니다.",272,Kor,2017-07-25T00:00:00+09:00,"토어 세이들러 글, 조원희 그림/권자심 ",맏이
815,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,부유도라고도 불리는 '부유도'라는 섬으로 부모님과 함께 여름 방학을 떠나기 위해 안마당 통치자를 활용 한 강주는이 이상한 섬의 신비하고 비밀스러운 면모를 발견하는 모험을 전개한다. 상세한 그림과 대담한 색상의 삽화는 섬을 더 즐겁게 탐험 할 수있게합니다.,204,Kor,2017-08-01T00:00:00+09:00,"김려령 글, 이주미 그림",플로팅 아일랜드
816,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"현 고등학교 한국어 교사가 뽑은 대한민국 대표 시인의 50 편 이상의 에피소드와 삶의 이야기. 서정주 '모 할머니 뒷마당', 정희성 '전문 강 삽 씻기', 안도현 'Ask You', 하종오 '동승', 윤동주 '서시'등 새로운 빛.",304,Kor,2017-08-30T00:00:00+09:00,손나라 ,인생詩선
817,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"역사를 배우기 시작하는 어린이가 알아야하는 배경 지식 (예 : 역사를 배워야하는 이유, 역사에 기록 된 인물과 사건)을 지적합니다. 일본의 역사 왜곡, 남북 문제 등의 역사적 문제가 계속 존재하는 현실 속에서 아이들이 역사를 제대로 볼 수 있도록 눈을 키워줍니다.",132,Kor,2017-07-25T00:00:00+09:00,"이만열/이광희 글, 이주희 그림 ",어린이 대학: 역사
818,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"'길담 서원 청년 인문 교실'시리즈. 세상을 보는 관점과 관점이라는 주제로 '보는 것'의 의미 재발견 세상을보고 느끼고 깨닫는 '사람'인 6 명의 강사가 글, 그림, 만화, 사진을 통해 '사람을 표현'하고 철학, 미학, 과학, 예술에 대한 이야기를 화려한 눈빛으로 전하고있다.",232,Kor,2017-07-28T00:00:00+09:00,김융희 외 ,"눈, 새로운 발견 "
819,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"이 책은 한중일 3 국의 문화적 기질과 특성이 '음식'과 '요리'에 어떻게 반영되고 발전해 왔는지 살펴 본다. 음식과 요리에 초점을 맞춘 흥미롭고 특별한 식문화의 역사를 전하며, 고문과 인문 3 개국에서 일어난 역사적 사건과 구전 전통의 상상을 넘어선 다.",320,Kor,2017-08-31T00:00:00+09:00,윤덕노 ,종횡무진 밥상견문록
820,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,어린이 수준의 음식 문제에 대해 어떻게 생각해야하는지 설명하십시오. 단일 재배와 온실 가스 문제를 아이들이 좋아하는 햄버거의 예를 통해 설명하여 아이들이 환경 자체에 해를 끼치 지 않고 우리 몸에 좋은 음식이 무엇인지 생각할 수 있도록합니다.,68,Kor,2017-08-23T00:00:00+09:00,킴벌리 베네스/김아림 ,실험실에서 만든 햄버거는 무슨 맛일까?
821,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"신경 과학자들은 '연결과 변화'의 관점에서 기억을 바라보고 우리 기억의 다양한 특성과 의미를 지적한다. 기억의 원리는 '떡볶이 네트워크'나 대형 할인점 등 비유를 사용하여 능숙하게 설명하고 영화, 소설, 일상 등 다양한 자료를 연결하여 유쾌하게 설명하기도한다.",152,Kor,2017-07-25T00:00:00+09:00,"이현수 글, 김진화 그림",기억한다는 것
822,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"이 책은 자유 학기제를 성실히 보내려면 먼저 '나'를 알아야한다는 사실에서 출발했다. 인문학, 심리학, 문화학, 언어학, 한국 문학, 철학 등 6 가지 인문학 주제를 통해 '새로운 나'를 발견하고 '내 사고 방식'을 알고 '내 미래'를 바꿀 수있는 기회가되도록 돕습니다.",224,Kor,2017-08-15T00:00:00+09:00,윤주옥 외 ,"10대, 나의 발견"
823,한국출판문화산업진흥원 DB,한국출판문화산업진흥원,"한국 동물원 80 년사에 따르면 1945 년 7 월 25 일 창경원 동물원은 한국 표범을 포함한 21 종의 야생 동물 38 마리를 독살시켰다. 그 기록을 바탕으로이 책은 역사 속으로 사라진 한국 표범, 창경원, 일제 식민지 시대의 끝 등 시대의 아픔을 담고있다.",44,Kor,2017-07-24T00:00:00+09:00,"강무홍 글, 오승민 그림",새끼표범
